Name,Coating,Material,Thickness,State,Weight,Art,Fgrp,Pos,VariantRule,Row.PartNumber,Row.Quantity,Row.HasCADMatch,Row.CADPart.Id,Row.CADPart.CarryOver,Row.CADPart.KdpMatch
OB Clamp L_RH,,Steel,,0,28.9648,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420855,False,OK Inherited
OB Clamp S_RH,,Steel,,0,10.1735,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420855,False,OK Inherited
OB BOOT RH,,Plastic_Alt,,0,78.695,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420855,False,OK Inherited
GREASE_OBJ_RH,,Longchamp Green,,0,144.534,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420855,False,OK Inherited
CIRCLIP_OBJ_RH,,Steel,,0,1.44313,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420855,False,OK Inherited
PartBody,,Steel,,0,1.71659,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420864,False,OK Inherited
PartBody,,Steel,,0,0.0,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420873,False,OK Inherited
THSG_RH,,Steel,,0,5098.97,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420882,False,OK Inherited
SPIDER ASSY_RH,,Steel,,0,738.975,930,4631,26,V536310VSOPCHPLV,32240461,1.0,True,id420882,False,OK Inherited
PartBody,,Polykemi Scanamid 66 A331E,,0,2.09333095071065,930,4631,21,V536310VSOPCHPLV,32249180,1.0,True,id420800,True,OK
SPIDER ASSY_LH,,Steel,,0,738.974,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420716,False,OK Inherited
THSG_LH,,Steel,,0,2271.29,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420716,False,OK Inherited
PartBody,,Steel,,0,0.0,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420725,False,OK Inherited
OUTER RACE_LH,,Steel,,0,1803.04,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
INNER RACE_LH,,Steel,,0,412.699,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
BALL.1_LH,,Steel,,0,36.1737,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
BALL.2_LH,,Steel,,0,36.1737,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
BALL.3_LH,,Steel,,0,36.1737,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
BALL.4_LH,,Steel,,0,36.1737,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
BALL.5_LH,,Steel,,0,36.1737,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
BALL.6_LH,,Steel,,0,36.1737,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
CAGE.LH,,Steel,,0,200.276,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420734,False,OK Inherited
PartBody,,Steel,,0,1.71659,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420743,False,OK Inherited
IB BOOT LH,,Plastic_Gen,,0,95.9607,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420752,False,OK Inherited
IB Clamp L_LH,,Steel,,0,25.1868,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420752,False,OK Inherited
OB Clamp S_LH,,Steel,,0,10.1735,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420752,False,OK Inherited
RETAINER RING_IBJ_LH,,Steel,,0,1.44398,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420752,False,OK Inherited
GREASE_IBJ_FRONT_LH,,Longchamp Green,,0,225.003,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420752,False,OK Inherited
OB Clamp L_LH,,Steel,,0,28.9648,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420761,False,OK Inherited
OB Clamp S_LH,,Steel,,0,10.1735,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420761,False,OK Inherited
OB BOOT LH,,Plastic_Gen,,0,74.4537,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420761,False,OK Inherited
CIRCLIP_OBJ_LH,,Steel,,0,1.44313,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420761,False,OK Inherited
GREASE_OBJ_LH,,Longchamp Green,,0,144.534,930,4631,21,V536310VSOPCHPLV,32240460,1.0,True,id420761,False,OK Inherited
PartBody,,Steel 272-320,,0,24.0186969044245,640,7612,30,V536310VSOPCHPLV,32246932,1.0,True,id262382,True,OK Inherited
PartBody,,Steel 272-320,,0,24.0186969044245,640,7612,30,V536310VSOPCHPLV,32246931,1.0,True,id262298,True,OK Inherited
PartBody,,ISO 683-17 STEEL DESIGNATION C56E2,,0,2112.29,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256533,True,OK Inherited
PartBody,,ISO 683-17 STEEL DESIGNATION C56E2,,0,920.324,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256535,True,OK Inherited
OUTBOARD CAGE.1,,PA66-GF25/ISO/TC61,,0,64.2332,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256537,True,OK Inherited
INBOARD CAGE.2,,PA66-GF25/ISO/TC61,,0,67.0703,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256537,True,OK Inherited
Body.36,,ISO 683-1999 STEEL DESIGNATION 100Cr6,,0,396.141,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256539,True,OK Inherited
PartBody,,ISO 683-1999 STEEL DESIGNATION 100Cr6,,0,294.128,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256541,True,OK Inherited
SJ-SR-BAR-0462,,Mixed,,0,18.5355,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
VH-SR-BAR-0462,,Mixed,,0,3.15083,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
SJ-RV-BAR-0462,,Mixed,,0,13.5536,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
VH-RV-BAR-0462,,Mixed,,0,1.74718,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
BAR-0462A-SZ-1,,Mixed,,0,15.1627,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
SJ-SR-BAR-0462A-1,,Mixed,,0,19.7247,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
VH-SR-BAR-0462A-1,,Mixed,,0,2.19678,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
BAR-0462BA_XF,,Mixed,,0,0.119261,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
BAR-0462BA_XF-1,,Mixed,,0,0.378025,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256543,True,OK Inherited
PartBody,,ISO 683-17 STEEL DESIGNATION C56E2,,0,2112.29,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256627,True,OK Inherited
PartBody,,ISO 683-17 STEEL DESIGNATION C56E2,,0,920.324,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256629,True,OK Inherited
OUTBOARD CAGE.1,,PA66-GF25/ISO/TC61,,0,64.2332,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256631,True,OK Inherited
INBOARD CAGE.2,,PA66-GF25/ISO/TC61,,0,67.0703,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256631,True,OK Inherited
Body.36,,ISO 683-1999 STEEL DESIGNATION 100Cr6,,0,396.141,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256633,True,OK Inherited
PartBody,,ISO 683-1999 STEEL DESIGNATION 100Cr6,,0,294.128,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256635,True,OK Inherited
SJ-SR-BAR-0462,,Mixed,,0,18.5355,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
VH-SR-BAR-0462,,Mixed,,0,3.15083,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
SJ-RV-BAR-0462,,Mixed,,0,13.5536,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
VH-RV-BAR-0462,,Mixed,,0,1.74718,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
BAR-0462A-SZ-1,,Mixed,,0,15.1627,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
SJ-SR-BAR-0462A-1,,Mixed,,0,19.7247,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
VH-SR-BAR-0462A-1,,Mixed,,0,2.19678,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
BAR-0462BA_XF,,Mixed,,0,0.119261,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
BAR-0462BA_XF-1,,Mixed,,0,0.378025,640,6100,20,V536310VSOPCHPLV,32246872,2.0,True,id256637,True,OK Inherited
PartBody,,DIN C22,,0,247.946,620,5220,20,V536310VSOPCHPLV,32246297,1.0,True,id251592,True,OK Inherited
PartBody,,DIN C22,,0,9.95795926801699,620,5220,20,V536310VSOPCHPLV,32246297,1.0,True,id251601,True,OK Inherited
PartBody,,DIN C22,,0,9.95795926801699,620,5220,20,V536310VSOPCHPLV,32246297,1.0,True,id251606,True,OK Inherited
PartBody,,DIN C22,,0,9.95795926801699,620,5220,20,V536310VSOPCHPLV,32246296,1.0,True,id251641,True,OK Inherited
PartBody,,DIN C22,,0,9.95795926801699,620,5220,20,V536310VSOPCHPLV,32246296,1.0,True,id251646,True,OK Inherited
PartBody,,DIN C22,,0,251.793,620,5220,20,V536310VSOPCHPLV,32246296,1.0,True,id251651,True,OK Inherited
Glass,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Mount,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Socket,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Carrier,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Rear Housing,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
ALS,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Spring screw,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Tri-lobe spring,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Connector,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
"Coil Spring, Socket",,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Wire harness,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244679,1.0,True,id348728_1,False,OK
Glass,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
Mount,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
Socket,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
Carrier,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
Rear Housing,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
ALS,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
Spring screw,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
Tri-lobe spring,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
Connector,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
"Coil Spring, Socket",,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
Wire harness,,Mixed,,1,32.36363636363637,730,8823,10,V536310VSOPCHPLV,32244677,1.0,True,id348728,False,OK
PartBody,,PP preliminary,,0,0.0527867944769001,720,8970,295,V536310VSOPCHPLV,32241659,1.0,True,id375203,False,OK
PartBody,,LyondellBasell Hostacom T20C557,,0,280.886,700,8630,120,V536310VSOPCHPLV,32227944,1.0,True,id340154,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227944,1.0,True,id340172,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227944,1.0,True,id340177,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227944,1.0,True,id340182,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227944,1.0,True,id340187,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227944,1.0,True,id340192,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227944,1.0,True,id340197,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227944,1.0,True,id340202,True,OK Inherited
PartBody,,LyondellBasell Hostacom T20C557,,0,280.886,700,8630,120,V536310VSOPCHPLV,32227943,1.0,True,id340080,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227943,1.0,True,id340098,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227943,1.0,True,id340103,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227943,1.0,True,id340108,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227943,1.0,True,id340113,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227943,1.0,True,id340118,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227943,1.0,True,id340123,True,OK Inherited
,,Plastic,,0,0.892305502597032,700,8630,120,V536310VSOPCHPLV,32227943,1.0,True,id340128,True,OK Inherited
STW_foamed,,>PUR< (PWL-NE),0mm,0,327.534,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
STW_prefoamed,,>PUR< (PWL-NE),0mm,0,166.772,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Mat_HOD-Heat,,Mixed_Heater,0mm,0,56.3757,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Pan_head_screw_1,,>Fe/Zn<,0mm,0,7.91626,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Pan_head_screw_2,,>Fe/Zn<,0mm,0,7.91626,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Pan_head_screw_3,,>Fe/Zn<,0mm,0,7.91626,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Frame,,>Al245< (AlMg5Si2Mn),0mm,0,827.962,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Frame_insert,,Steel,0mm,0,30.1612,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Synthetic_wrap,,Synthetic,0mm,0,139.377,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
label STW_WPD,,>PP< (PP),,0,0.0281786,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
ECU,,>POM< (Delrin: 500PE),0mm,0,8.19577,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Wire carrier,,>POM< (Delrin: 100PE),0mm,0,10.4698,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
SW_Wire_harness,,Mixed_Wire,0mm,0,29.7376,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Screw_4x10.4,,>Fe/Zn<,0mm,0,1.04049,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
Contact_bridge,,Mixed_CB,0mm,0,158.339,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
label with DMC,,>PP< (PP),,0,0.167522,650,6411,12,V536310VSOPCHPLV,32227878,1.0,True,id266604,False,OK
PartBody,,Steel,,0,3.42791314409073,920,3233,25,V536310VSOPCHPLV,30640964,7.0,True,id416913,True,OK
PartBody,,Steel,,0,3.42791314409073,920,3233,25,V536310VSOPCHPLV,30640964,7.0,True,id416918,True,OK
PartBody,,Steel,,0,3.42791314409073,920,3233,25,V536310VSOPCHPLV,30640964,7.0,True,id416923,True,OK
PartBody,,Steel,,0,3.42791314409073,920,3233,25,V536310VSOPCHPLV,30640964,7.0,True,id416928,True,OK
PartBody,,Steel,,0,3.42791314409073,920,3233,25,V536310VSOPCHPLV,30640964,7.0,True,id416933,True,OK
PartBody,,Steel,,0,3.42791314409073,920,3233,25,V536310VSOPCHPLV,30640964,7.0,True,id416938,True,OK
PartBody,,Steel,,0,3.42791314409073,920,3233,25,V536310VSOPCHPLV,30640964,7.0,True,id416943,True,OK
CLAMP_TOP,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
BUSHING_TOP,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
BUSHING_BOTTOM,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
PF5Screw,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
Cable Tie,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
Cable Tie,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
CLAMP_BOTTOM.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
BUSHING_BOTTOM.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
BUSHING_TOP.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
Cable Tie,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
Cable Tie,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
CLAMP_BOTTOM.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
BUSHING_BOTTOM.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
BUSHING_TOP.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
Cable Tie,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
Cable Tie,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
CLAMP_BOTTOM.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
BUSHING_BOTTOM.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
BUSHING_TOP.1,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
4/378.HVDC_MAIN-INVERTER HIGH VOLTAGE FRONT AXLE IHFA-,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
1/4.EFAD-HIGH VOLTAGE BATTERY-,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R01,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R02,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R14,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R15,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R16,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R17,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R18,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R08,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R09,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R10,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R11,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R12,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
R13,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
Bundle Segment.21,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
Bundle Segment.22,,,,0,0.0,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233098,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233107,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233112,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233117,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233122,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233127,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233132,True,OK Inherited
PartBody,,Polykemi Scanamid 66 A331E,,0,3.28970741017779,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233137,True,OK Inherited
PartBody,,Polykemi Scanamid 66 A331E,,0,3.28970741017779,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233146,True,OK Inherited
PartBody,,PBT-GF30 preliminary,,0,446.203,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233156,True,OK Inherited
Housing,,PA-GF30 preliminary,,0,120.405,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233197,True,OK Inherited
Lever Arm,,PA-GF30 preliminary,,0,17.7732,510,3770,21,V536310VSOPCHPLV,32144214,1.0,True,id233197,True,OK Inherited
PartBody,,Steel,,0,3.4834175033225,510,3770,21,V536310VSOPCHPLV,31109339,3.0,True,id233315,True,OK
PartBody,,Steel,,0,3.4834175033225,510,3770,21,V536310VSOPCHPLV,31109339,3.0,True,id233324,True,OK
PartBody,,Steel,,0,3.4834175033225,510,3770,21,V536310VSOPCHPLV,31109339,3.0,True,id233329,True,OK
PartBody,,Steel,,0,12.1771080293361,510,3770,21,V536310VSOPCHPLV,30746770,1.0,True,id233296,True,OK
PartBody,,Copper preliminary,,0,25.4111571138723,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231914,True,OK Inherited
RECEPTACLE HOUSING,,PA-GF30 preliminary,,0,120.405,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231932,True,OK Inherited
LEVER ENDLOCK (PRELOCK 35DEG),,PA-GF30 preliminary,,0,11.8144,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231932,True,OK Inherited
CPA ENDLOCK (PRELOCK 5MM AND 35DEG),,PA-GF30 preliminary,,0,6.29431,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231932,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231960,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231969,True,OK Inherited
PartBody,,Steel,,0,3.48341815177191,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231974,True,OK Inherited
PartBody,,PBT-GF30 preliminary,,0,129.008,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231979,True,OK Inherited
PartBody,,Copper preliminary,,0,25.4111571138723,510,3770,10,V536310VSOPCHPLV,32144213,1.0,True,id231988,True,OK Inherited
PartBody,,Steel,,0,18.4760023844537,510,3770,10,V536310VSOPCHPLV,30624420,2.0,True,id232200,True,OK
PartBody,,Steel,,0,18.4760023844537,510,3770,10,V536310VSOPCHPLV,30624420,2.0,True,id232209,True,OK
PartBody,,Screw property class 8.8,,0,7.00904610453688,510,3770,10,V536310VSOPCHPLV,30746507,2.0,True,id232109,True,OK
PartBody,,Screw property class 8.8,,0,7.00904610453688,510,3770,10,V536310VSOPCHPLV,30746507,2.0,True,id232118,True,OK
PartBody,,Steel,,0,12.1771080293361,510,3770,10,V536310VSOPCHPLV,30746770,3.0,True,id232144,True,OK
PartBody,,Steel,,0,12.1771080293361,510,3770,10,V536310VSOPCHPLV,30746770,3.0,True,id232174,True,OK
PartBody,,Steel,,0,12.1771080293361,510,3770,10,V536310VSOPCHPLV,30746770,3.0,True,id232235,True,OK
FRAME,,AL  -  EN_AW_6061_T6  -  AlMg1SiCu  -  GB/T6892-2006,,0,31.6531,830,2680,20,V536310VSOPCHPLV,32138188,2.0,True,id385262,True,OK Inherited
RUBBER,,EPDM,,0,10.8419,830,2680,20,V536310VSOPCHPLV,32138188,2.0,True,id385262,True,OK Inherited
INSERT,,PA_66_GF_30,,0,3.06603,830,2680,20,V536310VSOPCHPLV,32138188,2.0,True,id385262,True,OK Inherited
FRAME,,AL  -  EN_AW_6061_T6  -  AlMg1SiCu  -  GB/T6892-2006,,0,31.6531,830,2680,20,V536310VSOPCHPLV,32138188,2.0,True,id385276,True,OK Inherited
RUBBER,,EPDM,,0,10.8419,830,2680,20,V536310VSOPCHPLV,32138188,2.0,True,id385276,True,OK Inherited
INSERT,,PA_66_GF_30,,0,3.06603,830,2680,20,V536310VSOPCHPLV,32138188,2.0,True,id385276,True,OK Inherited
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,8.05592699225048,830,2680,20,V536310VSOPCHPLV,30622636,4.0,True,id385299,True,OK
PartBody,,"Steel xxxx,xx STD xxxx,xx",,0,8.05592699225048,830,2680,20,V536310VSOPCHPLV,30622636,4.0,True,id385308,True,OK
